Species,CommonName,ReviewID,ZoteroID,Ver.,Method,SiteID,Location,Radius,Sampling,NumIDs,Numroutes,Numconns,Years,Monthsstart,Monthsend,Monthssampled,Activities,Behaviour,Sex,Lifestage,UniqueID,UniqueID_from,UniqueID_to,Title,Publication Year,Author,Basin,Long,Lat
CHMY,Green,USIFFJZZ_Ng_etal_2018_Chmy,USIFFJZZ,2.00E+06,T,E,"Penghu Island, Taiwan",1,SATELLITE TAG (ARGOS),4,2,NA,2008; 2011; 2013; 2014,JUN; AUG; SEP; DEC,MAY; JUN; AUG; SEP,NA,FEE; MIG; OBS,FEE,"{ ""U"" : 2, ""F"" : 1, ""M"" : 1 }","{ ""A"" : 1, ""SUB"" : 2, ""J"" : 1 }",USIFFJZZ_E,USIFFJZZ_E,USIFFJZZ_E,Insights into identifying habitat hot spots and migratory corridors of green turtles in the South China region,2018,"Ng, Connie Ka Yan; Gu, He Xiang; Li, Tsung Hsien; Ye, Ming Bin; Xia, Zhong Rong; Zhang, Fei Yan; Duan, Jin Xia; Hsu, Chung Kang; Balazs, George H.; Murphy, Margaret B.",PAC,118.926,23.003
CHMY,Green,USIFFJZZ_Ng_etal_2018_Chmy,USIFFJZZ,2.00E+06,T,F,North Taiwan,1,SATELLITE TAG (ARGOS),1,1,NA,2014,JUN,OCT,NA,FEE,FEE,"{ ""U"" : 1 }","{ ""J"" : 1 }",USIFFJZZ_F,USIFFJZZ_F,USIFFJZZ_F,Insights into identifying habitat hot spots and migratory corridors of green turtles in the South China region,2018,"Ng, Connie Ka Yan; Gu, He Xiang; Li, Tsung Hsien; Ye, Ming Bin; Xia, Zhong Rong; Zhang, Fei Yan; Duan, Jin Xia; Hsu, Chung Kang; Balazs, George H.; Murphy, Margaret B.",PAC,121.523,25.512
CHMY,Green,USIFFJZZ_Ng_etal_2018_Chmy,USIFFJZZ,2.00E+06,T,G,East of Taiwan,1,SATELLITE TAG (ARGOS),1,1,NA,2013; 2014,SEP,FEB,NA,FEE,FEE,"{ ""F"" : 1 }","{ ""A"" : 1 }",USIFFJZZ_G,USIFFJZZ_G,USIFFJZZ_G,Insights into identifying habitat hot spots and migratory corridors of green turtles in the South China region,2018,"Ng, Connie Ka Yan; Gu, He Xiang; Li, Tsung Hsien; Ye, Ming Bin; Xia, Zhong Rong; Zhang, Fei Yan; Duan, Jin Xia; Hsu, Chung Kang; Balazs, George H.; Murphy, Margaret B.",PAC,123.486,24.314
CHMY,Green,USIFFJZZ_Ng_etal_2018_Chmy,USIFFJZZ,2.00E+06,T,H,Dao Bach Long,1,SATELLITE TAG (ARGOS),1,NA,1,2013,OCT,OCT,NA,FEE,FEE,"{ ""F"" : 1 }","{ ""A"" : 1 }",USIFFJZZ_H,USIFFJZZ_H,USIFFJZZ_H,Insights into identifying habitat hot spots and migratory corridors of green turtles in the South China region,2018,"Ng, Connie Ka Yan; Gu, He Xiang; Li, Tsung Hsien; Ye, Ming Bin; Xia, Zhong Rong; Zhang, Fei Yan; Duan, Jin Xia; Hsu, Chung Kang; Balazs, George H.; Murphy, Margaret B.",PAC,107.547,20.245
CHMY,Green,USIFFJZZ_Ng_etal_2018_Chmy,USIFFJZZ,2.00E+06,T,I,Pratas Islands,1,SATELLITE TAG (ARGOS),2,3,NA,2010; 2013,MAY; DEC,MAY; DEC,NA,FEE; OBS,FEE,"{ ""U"" : 1, ""F"" : 1 }","{ ""J"" : 1, ""A"" : 1 }",USIFFJZZ_I,USIFFJZZ_I,USIFFJZZ_I,Insights into identifying habitat hot spots and migratory corridors of green turtles in the South China region,2018,"Ng, Connie Ka Yan; Gu, He Xiang; Li, Tsung Hsien; Ye, Ming Bin; Xia, Zhong Rong; Zhang, Fei Yan; Duan, Jin Xia; Hsu, Chung Kang; Balazs, George H.; Murphy, Margaret B.",PAC,116.799,20.344
CHMY,Green,USIFFJZZ_Ng_etal_2018_Chmy,USIFFJZZ,2.00E+06,T,J,South of Palawan Island,1,SATELLITE TAG (ARGOS),1,1,NA,2013,JUL,SEP,NA,FEE,FEE,"{ ""U"" : 1 }","{ ""J"" : 1 }",USIFFJZZ_J,USIFFJZZ_J,USIFFJZZ_J,Insights into identifying habitat hot spots and migratory corridors of green turtles in the South China region,2018,"Ng, Connie Ka Yan; Gu, He Xiang; Li, Tsung Hsien; Ye, Ming Bin; Xia, Zhong Rong; Zhang, Fei Yan; Duan, Jin Xia; Hsu, Chung Kang; Balazs, George H.; Murphy, Margaret B.",PAC,117.099,8.358
CHMY,Green,USIFFJZZ_Ng_etal_2018_Chmy,USIFFJZZ,2.00E+06,T,K,"Shanwei, China",1,SATELLITE TAG (ARGOS),6,4,NA,2010; 2011; 2014,MAY; JUN; JUL; SEP,MAY; JUN; JUL; SEP,NA,MIG; OBS,MIG,"{ ""U"" : 4, ""F"" : 2 }","{ ""A"" : 1, ""UNK"" : 2, ""SUB"" : 2, ""J"" : 1 }",USIFFJZZ_K,USIFFJZZ_K,USIFFJZZ_K,Insights into identifying habitat hot spots and migratory corridors of green turtles in the South China region,2018,"Ng, Connie Ka Yan; Gu, He Xiang; Li, Tsung Hsien; Ye, Ming Bin; Xia, Zhong Rong; Zhang, Fei Yan; Duan, Jin Xia; Hsu, Chung Kang; Balazs, George H.; Murphy, Margaret B.",PAC,116.031,22.505
CHMY,Green,USIFFJZZ_Ng_etal_2018_Chmy,USIFFJZZ,2.00E+06,T,L,Between Fuzhou &Wenzhou,1,SATELLITE TAG (ARGOS),2,1,NA,2011; 2014,JUL,JUL,NA,MIG; OBS,MIG,"{ ""F"" : 1, ""U"" : 1 }","{ ""SUB"" : 1, ""J"" : 1 }",USIFFJZZ_L,USIFFJZZ_L,USIFFJZZ_L,Insights into identifying habitat hot spots and migratory corridors of green turtles in the South China region,2018,"Ng, Connie Ka Yan; Gu, He Xiang; Li, Tsung Hsien; Ye, Ming Bin; Xia, Zhong Rong; Zhang, Fei Yan; Duan, Jin Xia; Hsu, Chung Kang; Balazs, George H.; Murphy, Margaret B.",PAC,120.729,26.442
CHMY,Green,USIFFJZZ_Ng_etal_2018_Chmy,USIFFJZZ,2.00E+06,T,M,North west Philippines,1,SATELLITE TAG (ARGOS),2,1,NA,2011; 2012; 2013,JUN; AUG,MAR; OCT,NA,FEE,FEE,"{ ""U"" : 1, ""F"" : 1 }","{ ""A"" : 1, ""J"" : 1 }",USIFFJZZ_M,USIFFJZZ_M,USIFFJZZ_M,Insights into identifying habitat hot spots and migratory corridors of green turtles in the South China region,2018,"Ng, Connie Ka Yan; Gu, He Xiang; Li, Tsung Hsien; Ye, Ming Bin; Xia, Zhong Rong; Zhang, Fei Yan; Duan, Jin Xia; Hsu, Chung Kang; Balazs, George H.; Murphy, Margaret B.",PAC,120.702,18.6
CHMY,Green,USIFFJZZ_Ng_etal_2018_Chmy,USIFFJZZ,2.00E+06,T,N,East Philippines,1,SATELLITE TAG (ARGOS),1,1,NA,2007,MAR,MAR,NA,FEE,FEE,"{ ""F"" : 1 }","{ ""A"" : 1 }",USIFFJZZ_N,USIFFJZZ_N,USIFFJZZ_N,Insights into identifying habitat hot spots and migratory corridors of green turtles in the South China region,2018,"Ng, Connie Ka Yan; Gu, He Xiang; Li, Tsung Hsien; Ye, Ming Bin; Xia, Zhong Rong; Zhang, Fei Yan; Duan, Jin Xia; Hsu, Chung Kang; Balazs, George H.; Murphy, Margaret B.",PAC,124.142,12.535
CHMY,Green,UX2A229E_Pelletier_etal_2003_Chmy,UX2A229E,1.00E+06,T,A,"La Reunion, West Indian Ocean",1,SATELLITE TAG (ARGOS),5,3,NA,1998; 2000; 2001,MAR; AUG; OCT; DEC,FEB; MAR; AUG; OCT; DEC,NA,OBS,OBS,"{ ""U"" : 5 }","{ ""I"" : 5 }",UX2A229E_A,UX2A229E_A,UX2A229E_A,Oceanic survival and movements of wild and captive-reared immature green turtles (Chelonia mydas) in the Indian Ocean,2003,"Pelletier, D.; Roos, D.; Ciccione, S.",IND,55.525,-21.135
CHMY,Green,UX2A229E_Pelletier_etal_2003_Chmy,UX2A229E,1.00E+06,T,B,"Glorieuse, West Indian Ocean",1,SATELLITE TAG (ARGOS),1,NA,NA,2000,JUN,NOV,NA,OBS,OBS,"{ ""U"" : 1 }","{ ""I"" : 1 }",UX2A229E_B,UX2A229E_B,UX2A229E_B,Oceanic survival and movements of wild and captive-reared immature green turtles (Chelonia mydas) in the Indian Ocean,2003,"Pelletier, D.; Roos, D.; Ciccione, S.",IND,47.327,-11.556
CHMY,Green,UX2A229E_Pelletier_etal_2003_Chmy,UX2A229E,1.00E+06,T,C,"Mahali, Comoros, West Indian Ocean",1,SATELLITE TAG (ARGOS),1,1,NA,2001,MAY,MAY,NA,NES,NES,"{ ""F"" : 1 }","{ ""AB"" : 1 }",UX2A229E_C,UX2A229E_C,UX2A229E_C,Oceanic survival and movements of wild and captive-reared immature green turtles (Chelonia mydas) in the Indian Ocean,2003,"Pelletier, D.; Roos, D.; Ciccione, S.",IND,43.686,-12.409
CHMY,Green,UX2A229E_Pelletier_etal_2003_Chmy,UX2A229E,1.00E+06,T,D,"Tromelin Island, West Indian Ocean",1,SATELLITE TAG (ARGOS),1,1,NA,1998,APR,APR,NA,NES,NES,"{ ""F"" : 1 }","{ ""AB"" : 1 }",UX2A229E_D,UX2A229E_D,UX2A229E_D,Oceanic survival and movements of wild and captive-reared immature green turtles (Chelonia mydas) in the Indian Ocean,2003,"Pelletier, D.; Roos, D.; Ciccione, S.",IND,54.524,-15.893
CHMY,Green,UX2A229E_Pelletier_etal_2003_Chmy,UX2A229E,1.00E+06,T,E,"Offshore Tromelin Island, West Indian Ocean",1,SATELLITE TAG (ARGOS),1,1,NA,1998,MAY,MAY,NA,MIG,MIG,"{ ""U"" : 1 }","{ ""J"" : 1 }",UX2A229E_E,UX2A229E_E,UX2A229E_E,Oceanic survival and movements of wild and captive-reared immature green turtles (Chelonia mydas) in the Indian Ocean,2003,"Pelletier, D.; Roos, D.; Ciccione, S.",IND,54.806,-15.549
CHMY,Green,UX2A229E_Pelletier_etal_2003_Chmy,UX2A229E,1.00E+06,T,F,"Chagos Archipelago, West Indian Ocean",1,SATELLITE TAG (ARGOS),1,1,NA,1999,MAR,MAR,NA,OBS,OBS,"{ ""U"" : 1 }","{ ""J"" : 1 }",UX2A229E_F,UX2A229E_F,UX2A229E_F,Oceanic survival and movements of wild and captive-reared immature green turtles (Chelonia mydas) in the Indian Ocean,2003,"Pelletier, D.; Roos, D.; Ciccione, S.",IND,71.921,-4.376
CHMY,Green,UX2A229E_Pelletier_etal_2003_Chmy,UX2A229E,1.00E+06,T,G,Eastern Madagascar,1,SATELLITE TAG (ARGOS),3,2,NA,1998; 2000; 2001,JAN; APR; DEC,FEB; APR; DEC,NA,FEE,FEE,"{ ""F"" : 1, ""U"" : 2 }","{ ""J"" : 2, ""A"" : 1 }",UX2A229E_G,UX2A229E_G,UX2A229E_G,Oceanic survival and movements of wild and captive-reared immature green turtles (Chelonia mydas) in the Indian Ocean,2003,"Pelletier, D.; Roos, D.; Ciccione, S.",IND,48.985,-19.391
CHMY,Green,UX2A229E_Pelletier_etal_2003_Chmy,UX2A229E,1.00E+06,T,H,Mozambique,1,SATELLITE TAG (ARGOS),1,1,NA,2001,JUL,AUG,NA,FEE,FEE,"{ ""F"" : 1 }","{ ""A"" : 1 }",UX2A229E_H,UX2A229E_H,UX2A229E_H,Oceanic survival and movements of wild and captive-reared immature green turtles (Chelonia mydas) in the Indian Ocean,2003,"Pelletier, D.; Roos, D.; Ciccione, S.",IND,40.597,-11.738
CHMY,Green,V7X35V7H_Whiting_and_Miller_1998_Chmy,V7X35V7H,1.00E+06,T,A,"Repulse Bay, Queensland, Australia",1,RADIO TAG,6,NA,NA,1992; 1993,JAN; FEB; NOV,JAN; FEB; MAR; NOV,NA,FEE,FEE,"{ ""U"" : 6 }","{ ""A"" : 6 }",V7X35V7H_A,V7X35V7H_A,V7X35V7H_A,Short term foraging ranges of adult green turtles (Chelonia mydas),1998,"Whiting, S. D.; Miller, J. D.",PAC,148.704,-20.62
CHMY,Green,VBP7TIFZ_Snoddy_and_Williard_2010_Chmy,VBP7TIFZ,1.00E+06,T,A,"Lower Cape Fear River basin, North Carolina",1,SATELLITE TAG (ARGOS),9,2,NA,2007,JUN; AUG; SEP; OCT,JUN; AUG; SEP; OCT; NOV; (UNK),NA,FEE,FEE,"{ ""U"" : 9 }","{ ""UNK"" : 9 }",VBP7TIFZ_A,VBP7TIFZ_A,VBP7TIFZ_A,"Movements and post-release mortality of juvenile sea turtles released from gillnets in the lower Cape Fear River, North Carolina, USA",2010,"Snoddy, Jessica E.; Williard, Amanda Southwood",ATL,-77.96,33.9
CHMY,Green,VBP7TIFZ_Snoddy_and_Williard_2010_Chmy,VBP7TIFZ,1.00E+06,T,B,"Lower White Oak River near Swansboro, North Carolina",1,SATELLITE TAG (ARGOS),1,1,NA,2007,JUN,JUN,NA,MIG,MIG,"{ ""U"" : 1 }","{ ""J"" : 1 }",VBP7TIFZ_B,VBP7TIFZ_B,VBP7TIFZ_B,"Movements and post-release mortality of juvenile sea turtles released from gillnets in the lower Cape Fear River, North Carolina, USA",2010,"Snoddy, Jessica E.; Williard, Amanda Southwood",ATL,-77.1,34.63
CHMY,Green,VBP7TIFZ_Snoddy_and_Williard_2010_Chmy,VBP7TIFZ,1.00E+06,T,C,"St. Helena Sound, South Carolina",5,SATELLITE TAG (ARGOS),1,1,NA,2007,NOV,NOV,NA,MIG,MIG,"{ ""U"" : 1 }","{ ""J"" : 1 }",VBP7TIFZ_C,VBP7TIFZ_C,VBP7TIFZ_C,"Movements and post-release mortality of juvenile sea turtles released from gillnets in the lower Cape Fear River, North Carolina, USA",2010,"Snoddy, Jessica E.; Williard, Amanda Southwood",ATL,-80.4,32.44
CHMY,Green,VMWG3NVP_Cheng_and_Wang_2009_Chmy,VMWG3NVP,1.00E+06,T,A,"Wan-an Island, Penghu Archipelago, Taiwan Strait",1,SATELLITE TAG (ARGOS),6,3,NA,1996; 1998; 2003; 2004,AUG,AUG,NA,NES,NES,"{ ""F"" : 6 }","{ ""AB"" : 6 }",VMWG3NVP_A,VMWG3NVP_A,VMWG3NVP_A,"INFLUENCE OF SURFACE CURRENTS ON POST-NESTING MIGRATION OF GREEN SEA TURTLES NESTING ON WAN-AN ISLAND, PENGHU ARCHIPELAGO, TAIWAN",2009,"Cheng, I.-Jiunn; Wang, Yu-Huai",PAC,119.495,23.365
CHMY,Green,VMWG3NVP_Cheng_and_Wang_2009_Chmy,VMWG3NVP,1.00E+06,T,B,Southwest Japan,1,SATELLITE TAG (ARGOS),2,1,NA,1998; 2003,SEP,SEP,NA,OBS,OBS,"{ ""F"" : 2 }","{ ""A"" : 2 }",VMWG3NVP_B,VMWG3NVP_B,VMWG3NVP_B,"INFLUENCE OF SURFACE CURRENTS ON POST-NESTING MIGRATION OF GREEN SEA TURTLES NESTING ON WAN-AN ISLAND, PENGHU ARCHIPELAGO, TAIWAN",2009,"Cheng, I.-Jiunn; Wang, Yu-Huai",PAC,129.637,32.363
CHMY,Green,VMWG3NVP_Cheng_and_Wang_2009_Chmy,VMWG3NVP,1.00E+06,T,C,"Dongsha Atoll, Taiwan",1,SATELLITE TAG (ARGOS),2,1,NA,1998; 2004,SEP,SEP,NA,FEE,FEE,"{ ""F"" : 2 }","{ ""A"" : 2 }",VMWG3NVP_C,VMWG3NVP_C,VMWG3NVP_C,"INFLUENCE OF SURFACE CURRENTS ON POST-NESTING MIGRATION OF GREEN SEA TURTLES NESTING ON WAN-AN ISLAND, PENGHU ARCHIPELAGO, TAIWAN",2009,"Cheng, I.-Jiunn; Wang, Yu-Huai",PAC,116.784,20.688
CHMY,Green,VMWG3NVP_Cheng_and_Wang_2009_Chmy,VMWG3NVP,1.00E+06,T,D,"Hainan Island, China",5,SATELLITE TAG (ARGOS),2,1,NA,1996; 2003,SEP,SEP,NA,OBS,OBS,"{ ""F"" : 2 }","{ ""A"" : 2 }",VMWG3NVP_D,VMWG3NVP_D,VMWG3NVP_D,"INFLUENCE OF SURFACE CURRENTS ON POST-NESTING MIGRATION OF GREEN SEA TURTLES NESTING ON WAN-AN ISLAND, PENGHU ARCHIPELAGO, TAIWAN",2009,"Cheng, I.-Jiunn; Wang, Yu-Huai",PAC,109.954,20.093
CHMY,Green,VUBN64UW_Lamont_etal_2015_Chmy,VUBN64UW,1.00E+06,T,A,"St. Joseph's Bay, Florida",1,ACOUSTIC/SONIC TAG (TELEMETRY),1,NA,NA,2012,SEP,NOV,NA,FEE,FEE,"{ ""U"" : 1 }","{ ""J"" : 1 }",VUBN64UW_A,VUBN64UW_A,VUBN64UW_A,Home range and habitat use of juvenile green turtles (Chelonia mydas) in the northern Gulf of Mexico,2015,"Lamont, Margaret M.; Fujisaki, Ikuko; Stephens, Brail S.; Hackett, Caitlin",ATL,-85.33,29.72
CHMY,Green,VUBN64UW_Lamont_etal_2015_Chmy,VUBN64UW,1.00E+06,T,B,"St. Joseph's Bay, Florida",1,ACOUSTIC/SONIC TAG (TELEMETRY),1,NA,NA,2012,SEP,NOV,NA,FEE,FEE,"{ ""U"" : 1 }","{ ""J"" : 1 }",VUBN64UW_B,VUBN64UW_B,VUBN64UW_B,Home range and habitat use of juvenile green turtles (Chelonia mydas) in the northern Gulf of Mexico,2015,"Lamont, Margaret M.; Fujisaki, Ikuko; Stephens, Brail S.; Hackett, Caitlin",ATL,-85.33,29.72
CHMY,Green,VUBN64UW_Lamont_etal_2015_Chmy,VUBN64UW,1.00E+06,T,C,"St. Joseph's Bay, Florida",1,ACOUSTIC/SONIC TAG (TELEMETRY),1,NA,NA,2012; 2013,OCT,FEB,NA,FEE,FEE,"{ ""U"" : 1 }","{ ""J"" : 1 }",VUBN64UW_C,VUBN64UW_C,VUBN64UW_C,Home range and habitat use of juvenile green turtles (Chelonia mydas) in the northern Gulf of Mexico,2015,"Lamont, Margaret M.; Fujisaki, Ikuko; Stephens, Brail S.; Hackett, Caitlin",ATL,-85.33,29.71
CHMY,Green,VUBN64UW_Lamont_etal_2015_Chmy,VUBN64UW,1.00E+06,T,D,"St. Joseph's Bay, Florida",1,ACOUSTIC/SONIC TAG (TELEMETRY),1,NA,NA,2012; 2013,OCT,FEB,NA,FEE,FEE,"{ ""U"" : 1 }","{ ""UNK"" : 1 }",VUBN64UW_D,VUBN64UW_D,VUBN64UW_D,Home range and habitat use of juvenile green turtles (Chelonia mydas) in the northern Gulf of Mexico,2015,"Lamont, Margaret M.; Fujisaki, Ikuko; Stephens, Brail S.; Hackett, Caitlin",ATL,-85.35,29.71
CHMY,Green,VUBN64UW_Lamont_etal_2015_Chmy,VUBN64UW,1.00E+06,T,E,"St. Joseph's Bay, Florida",1,ACOUSTIC/SONIC TAG (TELEMETRY),1,NA,NA,2012,OCT,OCT,NA,FEE,FEE,"{ ""U"" : 1 }","{ ""J"" : 1 }",VUBN64UW_E,VUBN64UW_E,VUBN64UW_E,Home range and habitat use of juvenile green turtles (Chelonia mydas) in the northern Gulf of Mexico,2015,"Lamont, Margaret M.; Fujisaki, Ikuko; Stephens, Brail S.; Hackett, Caitlin",ATL,-85.33,29.72
CHMY,Green,VUBN64UW_Lamont_etal_2015_Chmy,VUBN64UW,1.00E+06,T,F,"St. Joseph's Bay, Florida",1,ACOUSTIC/SONIC TAG (TELEMETRY),1,NA,NA,2012; 2013,OCT,FEB,NA,FEE,FEE,"{ ""U"" : 1 }","{ ""J"" : 1 }",VUBN64UW_F,VUBN64UW_F,VUBN64UW_F,Home range and habitat use of juvenile green turtles (Chelonia mydas) in the northern Gulf of Mexico,2015,"Lamont, Margaret M.; Fujisaki, Ikuko; Stephens, Brail S.; Hackett, Caitlin",ATL,-85.32,29.71
CHMY,Green,VUBN64UW_Lamont_etal_2015_Chmy,VUBN64UW,1.00E+06,T,G,"St. Joseph's Bay, Florida",1,ACOUSTIC/SONIC TAG (TELEMETRY),1,NA,NA,2012; 2013,OCT,FEB,NA,FEE,FEE,"{ ""U"" : 1 }","{ ""J"" : 1 }",VUBN64UW_G,VUBN64UW_G,VUBN64UW_G,Home range and habitat use of juvenile green turtles (Chelonia mydas) in the northern Gulf of Mexico,2015,"Lamont, Margaret M.; Fujisaki, Ikuko; Stephens, Brail S.; Hackett, Caitlin",ATL,-85.33,29.72
CHMY,Green,VUBN64UW_Lamont_etal_2015_Chmy,VUBN64UW,1.00E+06,T,H,"St. Joseph's Bay, Florida",1,ACOUSTIC/SONIC TAG (TELEMETRY),1,NA,NA,2012; 2013,NOV,FEB,NA,FEE,FEE,"{ ""U"" : 1 }","{ ""J"" : 1 }",VUBN64UW_H,VUBN64UW_H,VUBN64UW_H,Home range and habitat use of juvenile green turtles (Chelonia mydas) in the northern Gulf of Mexico,2015,"Lamont, Margaret M.; Fujisaki, Ikuko; Stephens, Brail S.; Hackett, Caitlin",ATL,-85.33,29.71
CHMY,Green,WVAI4H8Y_Metz_etal_2020_Chmy,WVAI4H8Y,2.00E+06,T,A,Texes & Mexico border,1,SATELLITE TAG (ARGOS),15,NA,NA,2006; 2007; 2008; 2009; 2010,MAY; JUN; JUL; AUG; OCT; NOV,FEB; APR; MAY; JUL; AUG; SEP; OCT; NOV; DEC,NA,FEE; MIG; OBS,FEE,"{ ""U"" : 15 }","{ ""J"" : 15 }",WVAI4H8Y_A,WVAI4H8Y_A,WVAI4H8Y_A,Movements of Juvenile Green Turtles (Chelonia mydas) in the Nearshore Waters of the Northwestern Gulf of Mexico,2020,"Metz, Tasha L.; Gordon, Mandi; Mokrech, Marc; Guillen, George",ATL,-96.758,25.913
CHMY,Green,WVZHZNDW_Yasuda_and_Arai_2005_Chmy,WVZHZNDW,1.00E+06,T,A,"Phangnga Province, Thailand",1,SATELLITE TAG (ARGOS); SATELLITE TAG (GPS),1,1,NA,2004,JAN,JAN,NA,OBS,OBS,"{ ""F"" : 1 }","{ ""A"" : 1 }",WVZHZNDW_A,WVZHZNDW_A,WVZHZNDW_A,Fine-scale tracking of marine turtles using GPS-argos PTTs,2005,"Yasuda, T.; Arai, N.",IND,98.185,8.455
CHMY,Green,WVZHZNDW_Yasuda_and_Arai_2005_Chmy,WVZHZNDW,1.00E+06,T,B,Northwest of Puhuket,1,SATELLITE TAG (ARGOS); SATELLITE TAG (GPS),1,1,NA,2004,JAN,JAN,NA,FEE,FEE,"{ ""F"" : 1 }","{ ""A"" : 1 }",WVZHZNDW_B,WVZHZNDW_B,WVZHZNDW_B,Fine-scale tracking of marine turtles using GPS-argos PTTs,2005,"Yasuda, T.; Arai, N.",IND,98.182,8.351
CHMY,Green,WXBJ52P2_van_de_Merwe_etal_2009_Chmy,WXBJ52P2,1.00E+06,T,A,"Ma'Daerah Turtle Sanctuary, Paka, Terengganu, Malaysia",1,SATELLITE TAG (ARGOS),3,2,NA,2005,AUG,AUG; SEP,NA,NES,NES,"{ ""F"" : 3 }","{ ""AB"" : 3 }",WXBJ52P2_A,WXBJ52P2_A,WXBJ52P2_A,Habitat use by green turtles (Chelonia mydas) nesting in Peninsular Malaysia: local and regional conservation implications,2009,"van de Merwe, Jason Paul; Ibrahim, Kamarruddin; Lee, Shing Yip; Whittier, Joan Margaret",PAC,103.471,4.538
CHMY,Green,WXBJ52P2_van_de_Merwe_etal_2009_Chmy,WXBJ52P2,1.00E+06,T,B,"Paka, Terengganu, Malaysia",1,SATELLITE TAG (ARGOS),1,NA,NA,2005,SEP,SEP,NA,OBS,OBS,"{ ""M"" : 1 }","{ ""AB"" : 1 }",WXBJ52P2_B,WXBJ52P2_B,WXBJ52P2_B,Habitat use by green turtles (Chelonia mydas) nesting in Peninsular Malaysia: local and regional conservation implications,2009,"van de Merwe, Jason Paul; Ibrahim, Kamarruddin; Lee, Shing Yip; Whittier, Joan Margaret",PAC,103.452,4.591
CHMY,Green,WXBJ52P2_van_de_Merwe_etal_2009_Chmy,WXBJ52P2,1.00E+06,T,C,Ma'Daerah Turtle Sanctuary,1,SATELLITE TAG (ARGOS),1,1,NA,2005,AUG,SEP,NA,BRE; NES,BRE,"{ ""F"" : 1 }","{ ""AI"" : 1 }",WXBJ52P2_C,WXBJ52P2_C,WXBJ52P2_C,Habitat use by green turtles (Chelonia mydas) nesting in Peninsular Malaysia: local and regional conservation implications,2009,"van de Merwe, Jason Paul; Ibrahim, Kamarruddin; Lee, Shing Yip; Whittier, Joan Margaret",PAC,103.485,4.545
CHMY,Green,WXBJ52P2_van_de_Merwe_etal_2009_Chmy,WXBJ52P2,1.00E+06,T,D,Ma'Daerah Turtle Sanctuary,1,SATELLITE TAG (ARGOS),1,1,NA,2005,SEP,SEP,NA,BRE,BRE,"{ ""M"" : 1 }","{ ""AB"" : 1 }",WXBJ52P2_D,WXBJ52P2_D,WXBJ52P2_D,Habitat use by green turtles (Chelonia mydas) nesting in Peninsular Malaysia: local and regional conservation implications,2009,"van de Merwe, Jason Paul; Ibrahim, Kamarruddin; Lee, Shing Yip; Whittier, Joan Margaret",PAC,103.475,4.546
CHMY,Green,WXBJ52P2_van_de_Merwe_etal_2009_Chmy,WXBJ52P2,1.00E+06,T,E,"Sabah, Borneo Malaysia",1,SATELLITE TAG (ARGOS),1,1,NA,2005,OCT,OCT,NA,OBS,OBS,"{ ""F"" : 1 }","{ ""A"" : 1 }",WXBJ52P2_E,WXBJ52P2_E,WXBJ52P2_E,Habitat use by green turtles (Chelonia mydas) nesting in Peninsular Malaysia: local and regional conservation implications,2009,"van de Merwe, Jason Paul; Ibrahim, Kamarruddin; Lee, Shing Yip; Whittier, Joan Margaret",PAC,115.685,5.901
CHMY,Green,WXBJ52P2_van_de_Merwe_etal_2009_Chmy,WXBJ52P2,1.00E+06,T,F,"Thousand Islands, Indonesia",1,SATELLITE TAG (ARGOS),1,1,NA,2005,OCT,OCT,NA,FEE,FEE,"{ ""F"" : 1 }","{ ""A"" : 1 }",WXBJ52P2_F,WXBJ52P2_F,WXBJ52P2_F,Habitat use by green turtles (Chelonia mydas) nesting in Peninsular Malaysia: local and regional conservation implications,2009,"van de Merwe, Jason Paul; Ibrahim, Kamarruddin; Lee, Shing Yip; Whittier, Joan Margaret",PAC,106.537,-5.536
CHMY,Green,WXBJ52P2_van_de_Merwe_etal_2009_Chmy,WXBJ52P2,1.00E+06,T,G,"Ly Son, Vietnam",1,SATELLITE TAG (ARGOS),1,1,NA,2005,SEP,OCT,NA,FEE,FEE,"{ ""F"" : 1 }","{ ""A"" : 1 }",WXBJ52P2_G,WXBJ52P2_G,WXBJ52P2_G,Habitat use by green turtles (Chelonia mydas) nesting in Peninsular Malaysia: local and regional conservation implications,2009,"van de Merwe, Jason Paul; Ibrahim, Kamarruddin; Lee, Shing Yip; Whittier, Joan Margaret",PAC,109.131,15.372
CHMY,Green,WXBJ52P2_van_de_Merwe_etal_2009_Chmy,WXBJ52P2,1.00E+06,T,H,"Pemanggil Island, Malaysia",1,SATELLITE TAG (ARGOS),1,1,NA,2005,SEP,OCT,NA,FEE,FEE,"{ ""M"" : 1 }","{ ""A"" : 1 }",WXBJ52P2_H,WXBJ52P2_H,WXBJ52P2_H,Habitat use by green turtles (Chelonia mydas) nesting in Peninsular Malaysia: local and regional conservation implications,2009,"van de Merwe, Jason Paul; Ibrahim, Kamarruddin; Lee, Shing Yip; Whittier, Joan Margaret",PAC,104.336,2.585
